house_id,city,sale_price,sale_date,months_listed,bedrooms,house_type,area
1572336,Silvertown,180195,2022-01-12,9.4,3,Detached,251.3
1002467,Silvertown,274324,2021-10-14,5.9,4,Detached,389.2
1620607,Teasdale,221774,2020-05-22,4.7,3,Detached,269.2
1024734,Teasdale,334409,2021-05-07,5.8,4,Detached,394.2
1684459,Poppleton,234740,2022-08-18,4.7,4,Detached,392
1511664,Poppleton,314015,2022-12-18,9.8,6,Detached,538.9
1887614,Riverford,188134,2021-06-02,6.2,5,Detached,411.4
1022318,Riverford,284773,2021-04-09,8.4,6,Detached,567
1786470,Silvertown,43988,2020-05-17,3.7,2,Terraced,126.6
1162561,Silvertown,233325,2021-07-29,0.3,4,Detached,308
1875029,Poppleton,50924,2022-05-30,5.2,2,Terraced,166.1
1248897,Poppleton,233743,2021-07-25,5.8,4,Detached,388.7
1372861,Poppleton,241855,2020-01-18,8.5,5,Detached,409.8
1789914,Poppleton,148491,2022-01-30,4.9,3,Detached,254
1574233,Teasdale,363816,2021-05-02,7.6,5,Detached,439.6
1112457,Poppleton,165418,2022-10-11,7.8,3,Detached,258.6
1664987,Riverford,68206,2022-10-13,5.9,2,Semi-detached,168.6
1005041,Silvertown,93773,2021-04-30,7.4,2,Semi-detached,180.4
1801442,Riverford,40589,2021-04-01,4.2,2,Terraced,167.1
1721787,Poppleton,339689,2020-11-01,5.6,6,Detached,561.7
1173156,Teasdale,360183,2020-04-11,9.6,5,Detached,451.8
1172057,Silvertown,155547,2022-03-04,4.1,3,Detached,233.1
1842727,Silvertown,77152,2022-07-14,5.8,2,Semi-detached,142.1
1185632,Silvertown,392669,2021-10-06,4.8,6,Detached,526.6
1250952,Silvertown,55805,2022-08-23,4.1,2,Semi-detached,115.5
1814924,Teasdale,403145,2022-04-10,5.7,5,Detached,489.8
1430379,Silvertown,389722,2020-03-09,7.1,6,Detached,583.8
1267895,Silvertown,68195,2020-01-27,7.2,2,Terraced,184.3
1412171,Poppleton,161796,2022-12-15,6.8,3,Detached,267.1
1504480,Silvertown,67558,2022-05-26,6.1,3,Terraced,202.7
1571001,Silvertown,241740,2020-12-01,6.1,4,Detached,359.5
1294562,Silvertown,58457,2021-03-23,3.6,2,Terraced,157.6
1718951,Silvertown,174371,2020-01-19,9.1,3,Detached,262.8
1622511,Silvertown,476693,2020-07-20,6.5,6,Detached,592.2
1807462,Teasdale,88081,2020-11-28,3.9,3,Terraced,207.8
1302612,Teasdale,368322,2020-07-03,7.8,5,Detached,494
1915646,Silvertown,286151,2020-05-18,8.8,5,Detached,415.8
1780110,Riverford,260529,2020-10-30,7.2,6,Detached,509.3
1159165,Poppleton,81247,2020-09-22,4.3,2,Semi-detached,177
1199977,Poppleton,366429,2021-10-21,8.7,6,Detached,596.2
1981624,Silvertown,239489,2022-07-15,7.5,4,Detached,347.8
1288867,Silvertown,197706,2022-10-10,5.2,3,Detached,290.3
1100877,Silvertown,62884,2022-08-25,6.7,2,Terraced,173.7
1908868,Teasdale,296081,2021-08-04,4.3,4,Detached,366.1
1888662,Teasdale,91123,2020-07-18,7.7,3,Terraced,229.2
1239692,Silvertown,321757,2022-03-03,4.3,5,Detached,421.2
1909044,Silvertown,269052,2020-01-27,8.1,5,Detached,403.7
1907452,Teasdale,268199,2022-03-22,5.9,4,Detached,335.3
1522611,Poppleton,304573,2022-08-26,5.9,6,Detached,531.4
1822825,Poppleton,252017,2020-03-15,5.4,5,Detached,441.2
1321599,Poppleton,231024,2021-04-04,5.4,4,Detached,379
1725013,Riverford,317451,2021-05-21,2.8,6,Detached,586.8
1162727,Silvertown,361850,2020-06-18,6.2,6,Detached,543
1221730,Poppleton,175980,2021-11-17,6.9,3,Detached,290.4
1376443,Poppleton,49373,2021-01-10,7.3,2,Semi-detached,110.4
1018192,Silvertown,215994,2022-10-03,3.7,3,Detached,285.8
1486695,Poppleton,146325,2021-11-08,4.8,3,Detached,269.5
1414031,Poppleton,210698,2021-12-01,5.6,4,Detached,359.7
1971958,Teasdale,257087,2022-05-15,8.1,4,Detached,312.2
1559666,Teasdale,143042,2021-02-19,6.3,3,Semi-detached,224.5
1483354,Poppleton,71327,2021-07-31,7.9,2,Semi-detached,171.7
1323032,Poppleton,67360,2022-05-18,8,3,Terraced,224.8
1738123,Poppleton,140183,2021-07-31,7.2,3,Detached,248.6
1252919,Silvertown,63106,2021-06-02,7.8,2,Terraced,184.5
1922596,Silvertown,334547,2020-10-04,8,5,Detached,489.5
1896466,Poppleton,168085,2020-12-09,6.7,3,Detached,270
1553979,Silvertown,408670,2021-11-24,9.5,6,Detached,550.4
1996575,Poppleton,342201,2020-05-06,6.3,6,Detached,569.1
1039673,Riverford,139799,2022-06-13,9.5,3,Detached,284.5
1801019,Teasdale,405622,2022-04-27,2.1,6,Detached,505.4
1083409,Teasdale,82462,2022-01-17,5.7,3,Terraced,212.2
1813005,Silvertown,302958,2022-09-17,2.3,5,Detached,405.1
1686489,Teasdale,403052,2020-11-20,3.8,6,Detached,520.5
1667019,Teasdale,435345,2020-07-01,5.9,5,Detached,498.5
1169418,Silvertown,304559,2022-12-19,8.9,5,Detached,405.6
1959736,Silvertown,356640,2020-04-07,6.1,6,Detached,524.2
1282341,Silvertown,320857,2022-10-25,6,5,Detached,499
1202977,Silvertown,90544,2020-01-05,3.8,2,Semi-detached,176.1
1595398,Teasdale,274740,2021-11-19,3,4,Detached,341.6
1952316,Poppleton,63788,2021-09-27,7.4,2,Semi-detached,159.4
1993301,Riverford,236992,2020-01-26,4,5,Detached,478.1
1464318,Riverford,311956,2021-06-20,7.6,6,Detached,588.4
1597795,Poppleton,178538,2022-05-17,3.6,3,Detached,291
1794617,Riverford,188435,2022-02-05,6.1,5,Detached,430
1360104,Silvertown,356705,2021-04-16,7.6,6,Detached,509.9
1242269,Silvertown,284860,2022-09-15,5.9,5,Detached,401.9
1674446,Teasdale,84761,2021-03-18,8.5,2,Semi-detached,141.5
1188960,Poppleton,86435,2021-06-06,4.8,2,Semi-detached,175.4
1212646,Poppleton,59268,2020-01-23,6.2,2,Semi-detached,138.6
1196865,Teasdale,390847,2021-10-24,5.5,5,Detached,453
1335815,Silvertown,363896,2020-06-01,7,6,Detached,520.7
1590384,Poppleton,330314,2021-01-05,3.6,6,Detached,576.7
1735848,Silvertown,77489,2021-09-20,5.7,2,Semi-detached,153.3
1788894,Silvertown,169412,2021-01-20,5.6,3,Detached,255.3
1324006,Teasdale,423222,2022-10-12,4.9,6,Detached,537.5
1690955,Silvertown,47007,2021-05-11,7.1,2,Terraced,134.4
1602378,Teasdale,349545,2022-11-12,5.1,5,Detached,423.9
1851633,Silvertown,337862,2021-11-26,5.6,5,Detached,490.4
1437062,Teasdale,324921,2022-07-17,8.5,5,Detached,419.3
1985334,Riverford,94017,2020-12-30,8.1,3,Semi-detached,234.4
1424372,Silvertown,43895,2022-07-02,3,2,Terraced,127.5
1705785,Riverford,56607,2020-01-09,8,2,Semi-detached,152.6
1227683,Teasdale,327157,2020-07-27,6.6,5,Detached,419.7
1519404,Teasdale,406021,2020-11-26,6.9,6,Detached,527.2
1457160,Teasdale,398608,2021-10-30,3.4,6,Detached,516.1
1405749,Riverford,215582,2021-12-31,3.8,5,Detached,435.3
1774093,Riverford,133715,2022-04-12,8.7,3,Detached,277.6
1057800,Poppleton,201733,2021-04-26,5.4,4,Detached,317.9
1113494,Poppleton,347667,2020-07-09,3.3,5,Detached,499
1373996,Teasdale,204116,2021-07-20,6.8,3,Detached,262.5
1036594,Riverford,186845,2021-08-24,6.7,4,Detached,385.8
1981273,Teasdale,128704,2022-02-12,6.8,3,Semi-detached,214.5
1796408,Poppleton,147682,2021-04-12,3.8,3,Detached,265.1
1088339,Teasdale,321299,2021-07-16,7.1,4,Detached,383.3
1841015,Poppleton,203412,2021-02-22,7.9,4,Detached,336.5
1409495,Silvertown,451050,2021-10-31,5.3,6,Detached,598.3
1797302,Silvertown,295448,2020-01-20,7.2,5,Detached,439.9
1195258,Teasdale,464918,2022-11-05,5.8,6,Detached,574
1093717,Teasdale,253079,2021-12-29,8.3,4,Detached,313.6
1647521,Riverford,187265,2022-06-16,7.7,5,Detached,404.7
1760967,Silvertown,114086,2022-07-05,4.6,3,Semi-detached,206.9
1044550,Teasdale,438907,2022-11-17,7.7,6,Detached,562.8
1862298,Silvertown,260903,2020-11-25,2.3,4,Detached,371.7
1155292,Riverford,34129,2022-11-30,4.3,2,Terraced,151.4
1825270,Silvertown,135718,2022-07-28,7.2,3,Semi-detached,239
1551646,Silvertown,333605,2022-10-22,6.4,6,Detached,505.6
1152481,Silvertown,88669,2020-07-31,4.7,2,Semi-detached,173.7
1237327,Riverford,176754,2022-04-18,2.1,4,Detached,384
1123598,Teasdale,99817,2022-05-26,8.8,2,Semi-detached,152.7
1166899,Riverford,244567,2021-11-05,4.2,5,Detached,492.6
1869786,Poppleton,289384,2020-04-12,5.8,5,Detached,460.8
1713446,Riverford,285519,2020-09-21,8.3,6,Detached,588.2
1001379,Silvertown,296463,2020-06-16,8.8,5,Detached,400.5
1569333,Silvertown,64034,2022-02-09,8.8,3,Terraced,201.1
1504899,Teasdale,279409,2021-04-05,5.3,4,Detached,350.9
1174909,Poppleton,201125,2022-02-08,5.1,4,Detached,324.1
1166073,Teasdale,55762,2022-05-16,2.3,2,Terraced,122
1650308,Teasdale,474885,2022-02-11,2.5,6,Detached,589.2
1703006,Poppleton,339898,2022-02-09,5.1,6,Detached,517
1766026,Silvertown,253743,2022-12-29,6.7,4,Detached,350.8
1211152,Teasdale,82852,2022-01-15,5,2,Semi-detached,143
1845825,Poppleton,35312,2020-09-21,7,2,Terraced,119.1
1590345,Silvertown,261327,2020-09-01,6.2,4,Detached,355.1
1567558,Silvertown,213376,2020-06-22,11.2,3,Detached,275.5
1274700,Silvertown,41825,2021-04-02,7.5,2,Terraced,129.1
1129164,Poppleton,335258,2021-10-15,4.3,6,Detached,505.8
1706447,Poppleton,231426,2020-06-09,6.2,4,Detached,339.4
1531171,Silvertown,407818,2022-10-23,5.6,6,Detached,571.7
1054251,Poppleton,301273,2020-01-10,7.8,6,Detached,580.5
1634751,Silvertown,326256,2020-07-17,8.4,5,Detached,449
1719211,Silvertown,309581,2022-12-21,7.5,5,Detached,442
1503675,Poppleton,54641,2021-07-31,5.3,2,Terraced,173
1416340,Teasdale,376433,2021-12-17,2.7,5,Detached,466
1816668,Teasdale,486072,2021-01-11,7.9,6,Detached,580.9
1473418,Silvertown,194001,2022-01-30,5.7,3,Detached,273.8
1235051,Silvertown,121389,2020-11-21,8.1,3,Semi-detached,233.9
1184928,Silvertown,429895,2021-09-21,7.7,6,Detached,578.8
1296800,Riverford,137652,2022-07-25,5.6,3,Detached,277.8
1442995,Poppleton,280742,2022-11-10,3.2,5,Detached,471.7
1943575,Silvertown,57080,2022-10-26,7.4,2,Terraced,168.8
1234826,Riverford,245364,2021-09-30,3.2,5,Detached,472.9
1384822,Riverford,115560,2021-02-06,9.6,3,Detached,250.8
1392717,Silvertown,262168,2021-08-07,5.2,4,Detached,362.1
1051714,Silvertown,90875,2020-07-02,7.9,2,Semi-detached,176.2
1112200,Silvertown,226118,2021-01-21,2.8,3,Detached,288.3
1913014,Riverford,298667,2022-10-26,5.9,6,Detached,586.7
1764894,Teasdale,339558,2022-03-03,6.2,5,Detached,441.1
1374317,Silvertown,206822,2022-01-30,5.1,3,Detached,284.1
1512740,Teasdale,137944,2022-04-08,5.8,3,Semi-detached,229.7
1775786,Poppleton,336356,2022-06-12,6,5,Detached,499.4
1917244,Silvertown,410038,2021-11-07,7.2,6,Detached,584.8
1922459,Silvertown,48700,2022-03-15,6.2,2,Terraced,132.7
1915517,Poppleton,259070,2022-02-28,5.1,5,Detached,463.3
1914768,Silvertown,191746,2021-05-12,8.5,3,Detached,248.9
1154056,Teasdale,335169,2020-05-18,7.5,5,Detached,425.3
1826061,Silvertown,267068,2022-08-01,4.7,5,Detached,402.6
1687634,Teasdale,220327,2020-07-27,5.9,3,Detached,274.2
1457251,Silvertown,190769,2022-03-06,4,3,Detached,266.3
1221656,Silvertown,372865,2022-07-09,6.6,6,Detached,536
1714159,Riverford,281846,2022-09-12,6,6,Detached,557.2
1754113,Silvertown,72189,2022-10-22,8,2,Terraced,197.6
1268671,Riverford,74055,2022-09-20,9.6,2,Semi-detached,176.9
1075453,Teasdale,398414,2020-06-12,5,6,Detached,545.9
1139916,Poppleton,353870,2020-02-14,9.5,6,Detached,522.5
1973029,Poppleton,368274,2022-12-20,9.5,6,Detached,582.8
1238936,Poppleton,332977,2020-10-04,6,6,Detached,546.4
1547812,Silvertown,73860,2020-04-04,6.9,2,Semi-detached,132.5
1012510,Teasdale,384787,2022-01-29,11.7,5,Detached,478.7
1930865,Teasdale,407107,2022-01-31,6.9,6,Detached,537.1
1098478,Teasdale,420146,2021-11-11,7,6,Detached,513.7
1577214,Riverford,234246,2020-03-08,3.4,5,Detached,451.5
1812585,Silvertown,83138,2022-01-06,5.4,3,Terraced,228.9
1656074,Silvertown,167250,2020-08-05,6.7,3,Detached,242.5
1840419,Silvertown,124894,2021-04-21,6.1,3,Semi-detached,220.9
1104680,Silvertown,200746,2021-02-16,8.9,4,Detached,311.6
1476491,Teasdale,310519,2020-01-17,2.9,4,Detached,389.1
1033477,Riverford,38418,2021-08-01,2.3,2,Semi-detached,101
1156714,Silvertown,303022,2021-02-28,6.3,5,Detached,443.5
1370046,Teasdale,233968,2021-03-20,6.5,3,Detached,280.2
1601537,Poppleton,144244,2020-10-02,2.2,3,Detached,248.7
1865186,Teasdale,271037,2022-11-23,9.2,4,Detached,338.4
1867160,Silvertown,415377,2020-04-08,7,6,Detached,594.6
1525260,Riverford,142038,2022-02-04,6.4,3,Detached,284.5
1970675,Silvertown,48534,2022-03-25,5.2,2,Terraced,131
1214416,Poppleton,350007,2022-07-03,9.5,6,Detached,588.7
1734478,Silvertown,251638,2020-10-18,6.5,4,Detached,344.4
1521633,Teasdale,444440,2020-09-02,4.8,6,Detached,574.4
1975383,Teasdale,49268,2022-12-11,7.2,2,Terraced,129.9
1805535,Silvertown,110208,2022-11-12,5.7,2,Semi-detached,199.9
1048368,Silvertown,76550,2020-02-26,5.5,2,Semi-detached,140.9
1597231,Silvertown,356054,2020-02-21,5.5,5,Detached,471.6
1780407,Riverford,65159,2020-06-27,7.1,2,Semi-detached,185.9
1131119,Riverford,270176,2020-04-14,6.6,6,Detached,569.6
1681629,Poppleton,271232,2020-12-20,5.8,5,Detached,464
1887492,Silvertown,314950,2022-05-01,5.2,5,Detached,480.2
1722501,Poppleton,122276,2021-07-16,7.4,2,Detached,197.5
1424869,Poppleton,355161,2022-06-08,4.8,6,Detached,565.1
1996797,Silvertown,55663,2022-07-13,6.6,2,Terraced,144.1
1780120,Silvertown,38137,2020-07-25,7.1,2,Terraced,105
1112155,Silvertown,199806,2021-04-26,5.3,3,Detached,278.6
1953575,Teasdale,236485,2021-04-26,8.2,4,Detached,320.7
1053367,Teasdale,280481,2020-03-12,6.7,4,Detached,392
1487267,Silvertown,72738,2021-11-03,6.1,2,Semi-detached,152.2
1559697,Teasdale,335745,2021-11-04,4.2,5,Detached,400.2
1583503,Poppleton,328622,2021-05-25,5.9,6,Detached,517.5
1937133,Teasdale,436336,2022-03-25,4.6,6,Detached,517
1674331,Poppleton,359901,2020-01-01,7.3,6,Detached,564.5
1925517,Teasdale,69032,2022-03-20,2.5,2,Terraced,180.4
1965856,Teasdale,265479,2020-07-25,9.9,4,Detached,341
1360358,Silvertown,306582,2021-12-13,8,5,Detached,441.3
1554119,Poppleton,140208,2021-10-18,2.1,3,Detached,242.8
1683951,Teasdale,79620,2022-05-26,6.3,2,Semi-detached,136.6
1816563,Teasdale,460177,2021-09-24,8.8,6,Detached,560.7
1982305,Teasdale,43871,2022-08-09,8.3,2,Terraced,104.4
1555991,Teasdale,378276,2021-05-11,8.6,5,Detached,449.8
1616517,Teasdale,143125,2021-08-08,8.4,2,Detached,199.8
1629247,Riverford,144431,2020-07-10,6.5,3,Detached,287.9
1536547,Riverford,166445,2020-06-28,8.1,4,Detached,348.3
1439233,Silvertown,290394,2022-02-19,6.6,4,Detached,396.5
1527458,Riverford,243692,2020-04-16,3.5,6,Detached,516.1
1888647,Teasdale,451393,2020-04-12,8.2,6,Detached,579.2
1700417,Silvertown,327860,2021-12-14,9,5,Detached,449.7
1526757,Teasdale,430911,2022-10-23,6,6,Detached,543.4
1921674,Silvertown,219838,2020-10-29,9.9,4,Detached,340.8
1275861,Teasdale,429652,2022-01-03,3.5,6,Detached,574.8
1015912,Silvertown,317139,2021-12-29,2.9,5,Detached,448.3
1581333,Silvertown,123806,2020-06-11,7.1,3,Semi-detached,232.1
1219397,Teasdale,104582,2020-09-27,6.9,2,Semi-detached,191.4
1509253,Teasdale,224870,2020-06-09,7.2,3,Detached,290.5
1696302,Teasdale,246764,2021-05-28,6.7,4,Detached,314.2
1242617,Teasdale,314801,2020-07-29,4.6,4,Detached,378
1829504,Poppleton,220560,2020-02-28,6.5,4,Detached,385.2
1513368,Silvertown,179380,2020-02-02,3.1,3,Detached,266.5
1115822,Poppleton,147938,2021-03-24,8.2,3,Detached,255.9
1679929,Poppleton,67424,2020-07-13,7.4,2,Semi-detached,150.4
1007395,Silvertown,378679,2020-09-21,4.1,6,Detached,579.5
1441692,Riverford,241027,2022-06-17,7,5,Detached,482.9
1364362,Riverford,242187,2020-11-05,6.6,5,Detached,479.2
1347779,Riverford,166740,2022-11-06,4.1,4,Detached,330.8
1795845,Silvertown,326309,2020-09-29,5.5,5,Detached,496
1985622,Riverford,281847,2022-04-22,6.4,6,Detached,533.3
1425173,Teasdale,397607,2021-11-21,6,6,Detached,501.9
1598962,Poppleton,171050,2021-08-17,6.4,3,Detached,262.6
1141704,Silvertown,60866,2020-06-27,5.2,2,Semi-detached,123.5
1933648,Silvertown,394611,2021-07-31,4.7,6,Detached,556.7
1661909,Teasdale,382785,2022-02-21,4.7,5,Detached,457.8
1553249,Riverford,154352,2020-01-28,7.3,3,Detached,299.4
1774919,Poppleton,154492,2022-10-25,5.4,3,Detached,268
1429169,Silvertown,195841,2021-01-16,5,3,Detached,276.1
1683465,Riverford,65269,2021-02-27,6.7,2,Semi-detached,183.6
1493419,Poppleton,299644,2022-03-03,5.3,6,Detached,512
1204834,Silvertown,267970,2021-01-28,4.4,4,Detached,368.9
1296860,Silvertown,275236,2020-08-09,4.3,4,Detached,367
1524191,Riverford,54332,2021-12-07,6.9,3,Terraced,227.7
1610667,Teasdale,394586,2020-08-09,7.5,5,Detached,468
1354209,Teasdale,213210,2020-07-08,2.7,3,Detached,277.1
1473569,Riverford,48750,2020-10-08,5.5,2,Semi-detached,122
1724688,Silvertown,83749,2022-06-11,9.1,2,Semi-detached,148.8
1760047,Teasdale,216472,2021-11-25,7.6,3,Detached,269.8
1726653,Poppleton,330621,2020-04-24,7.8,6,Detached,562.5
1723525,Teasdale,44131,2020-04-09,7,2,Terraced,110.6
1956880,Teasdale,316948,2022-08-10,5.2,4,Detached,398.9
1637431,Riverford,219578,2021-11-22,7.4,5,Detached,477.9
1656336,Silvertown,234699,2022-05-29,4.8,4,Detached,333.6
1288018,Poppleton,161784,2022-07-28,4.9,3,Detached,274.1
1485055,Teasdale,330108,2020-08-12,4.3,5,Detached,409.2
1932264,Riverford,193714,2022-09-12,5.5,4,Detached,371.5
1759874,Teasdale,264524,2021-03-26,7.8,4,Detached,346.9
1838664,Poppleton,276276,2022-05-29,6,5,Detached,427.3
1705846,Teasdale,200587,2022-04-15,5.1,3,Detached,242.5
1417197,Silvertown,49384,2021-09-12,5,2,Semi-detached,101.9
1383189,Teasdale,232680,2022-07-09,3.5,4,Detached,320.6
1994865,Silvertown,299213,2021-02-07,6.1,5,Detached,479.3
1681799,Teasdale,446210,2022-12-13,8.1,6,Detached,534.2
1680927,Silvertown,224858,2020-06-05,4.6,4,Detached,335.2
1797966,Teasdale,196186,2021-09-13,5.5,3,Detached,261.5
1986180,Teasdale,265159,2020-01-14,7.5,4,Detached,333.6
1574543,Silvertown,120952,2021-05-04,8.9,3,Semi-detached,232.3
1864258,Silvertown,324055,2022-01-11,7.8,5,Detached,473.9
1157262,Teasdale,326599,2021-01-13,10.8,4,Detached,381.2
1584728,Teasdale,385812,2020-05-03,5.1,5,Detached,480.2
1012230,Poppleton,234222,2020-10-14,5.4,4,Detached,393.2
1053212,Silvertown,247784,2021-10-15,5,4,Detached,345
1811920,Teasdale,264766,2020-04-26,3.8,4,Detached,334.9
1912258,Poppleton,359748,2022-02-28,9.5,6,Detached,572.4
1321853,Riverford,199019,2022-01-20,8,5,Detached,415.6
1598413,Poppleton,86211,2022-01-31,5,2,Semi-detached,194.5
1593379,Poppleton,238958,2020-07-16,5.2,4,Detached,381.3
1018110,Teasdale,378727,2021-04-02,3.8,5,Detached,474.8
1991484,Silvertown,69641,2022-11-16,6.2,2,Semi-detached,140.7
1438368,Teasdale,468776,2022-07-03,2.4,6,Detached,594.2
1832618,Poppleton,355910,2021-11-24,4.3,6,Detached,592.8
1870515,Silvertown,81569,2021-04-27,7.5,2,Semi-detached,155.2
1757402,Poppleton,206743,2021-02-20,3.4,4,Detached,382.7
1555362,Teasdale,406260,2022-08-24,5,6,Detached,524.5
1226086,Silvertown,396967,2021-01-01,6.5,6,Detached,574.7
1383631,Silvertown,384269,2020-11-25,7.3,5,Detached,490.9
1859207,Poppleton,209409,2022-01-08,2.7,4,Detached,333.6
1825378,Silvertown,365138,2020-02-16,3.7,6,Detached,518.9
1806162,Poppleton,47624,2022-01-02,6.7,2,Terraced,149
1992176,Poppleton,168829,2021-03-25,5,3,Detached,288.8
1839350,Poppleton,81848,2022-08-31,4.6,3,Semi-detached,200.5
1309459,Silvertown,407603,2020-10-23,7.3,6,Detached,529.3
1770519,Poppleton,215984,2020-05-26,7.3,4,Detached,382.3
1209496,Silvertown,253800,2021-02-21,6.4,4,Detached,381.7
1995119,Poppleton,98132,2021-08-28,7.5,2,Semi-detached,199
1068811,Silvertown,74019,2021-10-13,5.9,2,Semi-detached,146.6
1086416,Riverford,42174,2020-05-01,4.1,2,Semi-detached,118.3
1686342,Teasdale,427000,2022-02-20,2.1,6,Detached,537
1972037,Silvertown,307859,2022-05-23,5.7,5,Detached,418.1
1934993,Teasdale,339027,2020-01-25,6,5,Detached,417.6
1140244,Poppleton,274086,2020-06-11,7.1,5,Detached,438.9
1661170,Riverford,127264,2020-09-28,4.9,3,Detached,241.7
1787326,Teasdale,271894,2021-09-13,3.4,4,Detached,337
1236767,Teasdale,284978,2022-02-10,9.2,4,Detached,363.2
1698478,Poppleton,226167,2020-10-02,5.7,4,Detached,399
1634951,Silvertown,105675,2020-09-07,7,3,Semi-detached,202.7
1863995,Silvertown,109640,2021-05-20,2.1,2,Semi-detached,194.8
1768231,Poppleton,181208,2022-01-03,6.3,4,Detached,315.1
1254519,Silvertown,355656,2021-04-16,6.7,6,Detached,501.7
1078750,Poppleton,201410,2020-09-28,6.4,4,Detached,308.9
1549292,Silvertown,363909,2022-02-02,3.3,5,Detached,494.1
1182033,Teasdale,415150,2022-03-17,2.1,6,Detached,512.9
1999477,Riverford,122742,2021-02-25,4,3,Detached,245.3
1752244,Silvertown,90523,2020-10-12,4.4,2,Semi-detached,169.4
1284838,Poppleton,304921,2021-05-22,4.4,6,Detached,530.1
1307646,Silvertown,58043,2021-09-22,6.1,2,Terraced,158.1
1899630,Teasdale,201178,2020-03-13,5,3,Detached,243.6
1475724,Teasdale,241037,2020-08-04,3.3,3,Detached,291.6
1734632,Silvertown,180973,2020-09-04,8.1,3,Detached,244.1
1499590,Poppleton,255004,2022-04-09,7.6,5,Detached,430.2
1880101,Poppleton,246296,2020-03-22,5.6,5,Detached,407.4
1952137,Riverford,45461,2021-07-08,9.2,2,Terraced,185.5
1084746,Poppleton,264818,2022-07-23,5.9,5,Detached,429
1788634,Poppleton,285757,2021-09-03,12.5,5,Detached,488.2
1357647,Teasdale,299826,2022-01-30,8.3,4,Detached,389.5
1014588,Teasdale,290979,2022-09-27,6.3,4,Detached,345.9
1555243,Poppleton,188728,2022-12-03,5.8,4,Detached,301.3
1967587,Teasdale,216184,2022-05-17,5.4,3,Detached,289.1
1457243,Teasdale,78261,2022-02-17,3.2,2,Semi-detached,134.4
1700318,Silvertown,320895,2021-06-02,6.2,5,Detached,461.8
1684100,Riverford,294050,2022-08-04,8.1,6,Detached,593.6
1013102,Silvertown,175633,2020-04-03,2.9,3,Detached,251.1
1170591,Teasdale,113885,2022-11-17,4.2,2,Semi-detached,178.2
1427778,Teasdale,286749,2021-01-01,3.5,4,Detached,373.5
1895548,Silvertown,319629,2021-12-28,1.3,5,Detached,482.5
1162894,Poppleton,354473,2022-01-02,5.7,6,Detached,579
1271277,Silvertown,91126,2022-08-21,9.5,2,Semi-detached,174.8
1828761,Silvertown,339200,2022-03-24,6.1,5,Detached,477.2
1692915,Poppleton,236633,2022-03-26,4.6,4,Detached,382
1756167,Silvertown,207132,2020-01-19,6.7,4,Detached,304.2
1278827,Riverford,216143,2021-10-06,5.8,5,Detached,427.5
1937520,Riverford,191609,2021-02-01,8,4,Detached,367.5
1509660,Silvertown,393054,2020-08-02,6,6,Detached,566.4
1179755,Silvertown,371804,2022-05-24,6.8,6,Detached,570
1076368,Silvertown,180623,2020-08-16,5.8,3,Detached,266.5
1987271,Poppleton,233589,2022-11-06,3.8,4,Detached,384.8
1535998,Riverford,138833,2021-11-19,7.3,3,Detached,284.2
1481595,Teasdale,241008,2020-10-03,0.3,3,Detached,283.4
1598212,Teasdale,241139,2022-07-11,5.2,3,Detached,293.4
1549200,Poppleton,255873,2020-01-17,8.8,5,Detached,407.8
1919273,Silvertown,298012,2020-08-05,9.1,5,Detached,429.5
1512003,Silvertown,280859,2022-12-21,6.1,4,Detached,369.3
1452168,Poppleton,258418,2020-02-24,7.6,5,Detached,417.2
